store_id,trans_datetime,staff_id,payment_type,order_channel,loyalty_member_id,pos_receipt_id,time_range,month,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing
1,2024-03-05 23:38:00,5003,Voucher,In-Store,3001.0,90568,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-03-22 00:56:00,5001,Voucher,In-Store,3005.0,90424,00:00-06:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-03-15 16:47:00,5007,Card,Click-and-Collect,3004.0,90275,12:00-18:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-01-30 12:47:00,5006,Mobile Wallet,Click-and-Collect,3003.0,90967,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-02-05 18:30:00,5003,Card,In-Store,3001.0,90110,18:00-24:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-01-11 09:22:00,5001,Card,Click-and-Collect,3001.0,90322,06:00-12:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-02-07 06:26:00,5008,Voucher,In-Store,3003.0,90028,06:00-12:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-02-05 08:37:00,5001,Mobile Wallet,Click-and-Collect,3002.0,90817,06:00-12:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-02-22 22:31:00,5005,Card,In-Store,3004.0,90143,18:00-24:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-01-11 16:17:00,5002,Mobile Wallet,Click-and-Collect,3004.0,90809,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-01-23 13:18:00,5005,Card,Click-and-Collect,3004.0,90411,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-02-07 18:05:00,5002,Voucher,In-Store,3004.0,90609,18:00-24:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-03-10 07:11:00,5005,Voucher,Click-and-Collect,3003.0,90791,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-03-14 00:09:00,5005,Voucher,Click-and-Collect,3001.0,90852,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-03-30 18:06:00,5004,Card,In-Store,3005.0,90804,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-03-21 23:51:00,5006,Voucher,Click-and-Collect,3003.0,90740,18:00-24:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-02-19 12:42:00,5006,Mobile Wallet,Click-and-Collect,3003.0,90830,12:00-18:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-03-21 14:10:00,5008,Card,In-Store,3005.0,90179,12:00-18:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-03-20 22:32:00,5003,Card,Click-and-Collect,3005.0,90238,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-01-27 14:03:00,5004,Card,In-Store,3003.0,90105,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-03-30 22:38:00,5007,Card,Click-and-Collect,3003.0,90117,18:00-24:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-03-22 19:20:00,5002,Voucher,Click-and-Collect,3001.0,90398,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-03-04 11:45:00,5008,Card,Click-and-Collect,3004.0,90866,06:00-12:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-01-27 15:24:00,5005,Mobile Wallet,In-Store,3003.0,90144,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-03-11 10:24:00,5002,Cash,In-Store,3003.0,90518,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-01-16 05:51:00,5001,Voucher,In-Store,3003.0,90032,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-02-29 11:21:00,5007,Mobile Wallet,Click-and-Collect,3005.0,90524,06:00-12:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-24 06:13:00,5004,Voucher,Click-and-Collect,3001.0,90843,06:00-12:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-19 06:18:00,5009,Card,Click-and-Collect,3001.0,90224,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-01-02 11:19:00,5009,Cash,In-Store,3005.0,90896,06:00-12:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-02-22 05:06:00,5009,Mobile Wallet,Click-and-Collect,3001.0,90887,00:00-06:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-02-21 08:09:00,5005,Voucher,Click-and-Collect,3001.0,90648,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-02-16 01:09:00,5005,Cash,Click-and-Collect,3002.0,90825,00:00-06:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-02-20 20:47:00,5008,Voucher,Click-and-Collect,3001.0,90721,18:00-24:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-01-18 04:55:00,5002,Cash,Click-and-Collect,3001.0,90986,00:00-06:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-01-04 04:40:00,5006,Mobile Wallet,Click-and-Collect,3005.0,90719,00:00-06:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-03-07 23:41:00,5010,Voucher,Click-and-Collect,3005.0,90528,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-05 12:33:00,5010,Voucher,Click-and-Collect,3001.0,90651,12:00-18:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-09 00:32:00,5004,Card,Click-and-Collect,3002.0,90346,00:00-06:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-01-19 22:26:00,5001,Card,In-Store,3004.0,90916,18:00-24:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-01-29 17:31:00,5009,Card,Click-and-Collect,3005.0,90128,12:00-18:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-19 16:01:00,5008,Voucher,In-Store,3004.0,90208,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-03-22 07:08:00,5010,Card,In-Store,3003.0,90896,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-01-01 09:39:00,5005,Cash,In-Store,3003.0,90440,06:00-12:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-01-27 14:58:00,5008,Mobile Wallet,In-Store,3004.0,90489,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-02-20 21:07:00,5008,Mobile Wallet,In-Store,3002.0,90009,18:00-24:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-03-16 03:51:00,5001,Voucher,Click-and-Collect,3002.0,90490,00:00-06:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-01-11 11:47:00,5002,Mobile Wallet,Click-and-Collect,3004.0,90321,06:00-12:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
5,2024-02-28 17:51:00,5004,Cash,In-Store,3005.0,90071,12:00-18:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-03-20 23:23:00,5002,Card,In-Store,3001.0,90631,18:00-24:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-01-16 01:15:00,5009,Card,Click-and-Collect,3004.0,90144,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-02-02 05:07:00,5005,Mobile Wallet,Click-and-Collect,3002.0,90869,00:00-06:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-02-25 19:20:00,5002,Voucher,Click-and-Collect,3002.0,90303,18:00-24:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-01-26 08:30:00,5008,Voucher,Click-and-Collect,3004.0,90911,06:00-12:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-03-22 07:51:00,5006,Cash,Click-and-Collect,3002.0,90882,06:00-12:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-01-20 15:27:00,5005,Card,Click-and-Collect,3004.0,90269,12:00-18:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-01-14 06:12:00,5008,Voucher,In-Store,3005.0,90524,06:00-12:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-03-26 06:55:00,5010,Card,Click-and-Collect,3001.0,90060,06:00-12:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-01-27 18:13:00,5008,Cash,In-Store,3003.0,90627,18:00-24:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-01-29 19:19:00,5001,Card,Click-and-Collect,3003.0,90751,18:00-24:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-02-14 20:47:00,5010,Voucher,In-Store,3002.0,90827,18:00-24:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-02-16 04:16:00,5001,Voucher,Click-and-Collect,3005.0,90512,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-01-28 15:52:00,5010,Voucher,In-Store,3003.0,90880,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-02-19 20:05:00,5001,Voucher,In-Store,3005.0,90938,18:00-24:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-03-12 22:32:00,5001,Cash,In-Store,3003.0,90089,18:00-24:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-02-10 17:07:00,5007,Voucher,In-Store,3001.0,90378,12:00-18:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-01-27 19:02:00,5009,Cash,In-Store,3004.0,90779,18:00-24:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-03-14 03:13:00,5006,Voucher,In-Store,3001.0,90002,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-01-29 09:17:00,5009,Voucher,Click-and-Collect,3001.0,90211,06:00-12:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-02-19 14:11:00,5010,Mobile Wallet,In-Store,3005.0,90423,12:00-18:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-01-15 09:01:00,5009,Card,In-Store,3005.0,90098,06:00-12:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-01-06 19:34:00,5003,Card,Click-and-Collect,3005.0,90607,18:00-24:00,Jan,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-02-26 04:55:00,5005,Cash,In-Store,3003.0,90299,00:00-06:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-03-19 23:22:00,5007,Cash,In-Store,3003.0,90326,18:00-24:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-01-24 13:47:00,5010,Mobile Wallet,In-Store,3001.0,90799,12:00-18:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-02-24 12:44:00,5010,Mobile Wallet,Click-and-Collect,3002.0,90478,12:00-18:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-03-29 22:47:00,5010,Cash,In-Store,3005.0,90162,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-03-24 10:39:00,5009,Cash,Click-and-Collect,3001.0,90032,06:00-12:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-02-27 13:51:00,5007,Mobile Wallet,Click-and-Collect,3003.0,90474,12:00-18:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-01-20 09:51:00,5010,Cash,Click-and-Collect,3003.0,90134,06:00-12:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-03-11 02:28:00,5002,Mobile Wallet,In-Store,3001.0,90036,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-02-13 05:53:00,5002,Card,Click-and-Collect,3005.0,90814,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-05 16:19:00,5010,Cash,In-Store,3001.0,90558,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-01-28 22:27:00,5005,Card,In-Store,3004.0,90277,18:00-24:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-02-03 11:57:00,5010,Mobile Wallet,Click-and-Collect,3002.0,90918,06:00-12:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
1,2024-02-18 16:24:00,5004,Card,In-Store,3003.0,90673,12:00-18:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
5,2024-03-14 10:27:00,5002,Cash,Click-and-Collect,3004.0,90029,06:00-12:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-03-05 21:42:00,5005,Mobile Wallet,Click-and-Collect,3005.0,90540,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-02-17 02:28:00,5008,Cash,In-Store,3003.0,90349,00:00-06:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-01-20 20:47:00,5004,Mobile Wallet,Click-and-Collect,3003.0,90023,18:00-24:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-01-04 05:45:00,5010,Voucher,In-Store,3003.0,90665,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-03-27 01:05:00,5006,Cash,In-Store,3002.0,90182,00:00-06:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-03-07 04:41:00,5001,Card,In-Store,3001.0,90034,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-29 21:01:00,5005,Voucher,In-Store,3002.0,90107,18:00-24:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-02-28 04:58:00,5007,Card,In-Store,3002.0,90458,00:00-06:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-01-01 01:36:00,5008,Mobile Wallet,Click-and-Collect,3002.0,90263,00:00-06:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-01-30 16:16:00,5006,Mobile Wallet,Click-and-Collect,3003.0,90449,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-03-13 15:23:00,5008,Card,In-Store,3005.0,90903,12:00-18:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-02-20 22:05:00,5008,Card,In-Store,3001.0,90808,18:00-24:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-02-25 08:31:00,5009,Mobile Wallet,In-Store,3001.0,90055,06:00-12:00,Feb,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-03-06 00:28:00,5004,Voucher,In-Store,3005.0,90714,00:00-06:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
5,2024-03-13 16:27:00,5005,Voucher,Click-and-Collect,3005.0,90056,12:00-18:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-18 04:05:00,5010,Voucher,In-Store,3004.0,90084,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-03-10 07:57:00,5001,Cash,In-Store,3001.0,90380,06:00-12:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-03-08 22:11:00,5004,Voucher,Click-and-Collect,3005.0,90270,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-28 12:20:00,5007,Cash,Click-and-Collect,3001.0,90064,12:00-18:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
2,2024-03-22 07:13:00,5002,Cash,Click-and-Collect,3003.0,90424,06:00-12:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-02-17 21:08:00,5007,Voucher,Click-and-Collect,3005.0,90429,18:00-24:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-03-18 08:04:00,5009,Card,In-Store,3001.0,90307,06:00-12:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-01-08 02:32:00,5005,Card,Click-and-Collect,3003.0,90972,00:00-06:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
2,2024-01-24 20:38:00,5008,Cash,Click-and-Collect,3001.0,90581,18:00-24:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-02-22 05:56:00,5004,Cash,Click-and-Collect,3005.0,90889,00:00-06:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
1,2024-03-07 03:06:00,5003,Cash,Click-and-Collect,3001.0,90148,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
5,2024-03-09 08:09:00,5009,Mobile Wallet,In-Store,3005.0,90051,06:00-12:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-11 03:05:00,5002,Voucher,Click-and-Collect,3004.0,90346,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
1,2024-02-29 11:47:00,5001,Mobile Wallet,In-Store,3002.0,90996,06:00-12:00,Feb,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-01-25 10:33:00,5005,Card,In-Store,3002.0,90453,06:00-12:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
5,2024-02-01 07:24:00,5001,Card,Click-and-Collect,3004.0,90800,06:00-12:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-01-24 14:32:00,5010,Card,In-Store,3001.0,90256,12:00-18:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
3,2024-03-25 12:52:00,5004,Cash,In-Store,3003.0,90281,12:00-18:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-01-03 01:25:00,5005,Mobile Wallet,In-Store,3004.0,90248,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-01-01 02:01:00,5009,Mobile Wallet,In-Store,3004.0,90292,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-03-23 13:50:00,5004,Mobile Wallet,In-Store,3004.0,90663,12:00-18:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-01-11 21:24:00,5007,Cash,In-Store,3002.0,90616,18:00-24:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
4,2024-02-23 22:36:00,5002,Card,In-Store,3005.0,90434,18:00-24:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-01-29 20:34:00,5005,Card,Click-and-Collect,3002.0,90224,18:00-24:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
3,2024-02-19 05:06:00,5005,Mobile Wallet,Click-and-Collect,3004.0,90154,00:00-06:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-03-17 03:24:00,5002,Card,Click-and-Collect,3001.0,90698,00:00-06:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-01-15 05:25:00,5001,Cash,In-Store,3002.0,90726,00:00-06:00,Jan,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-01-21 17:27:00,5002,Mobile Wallet,In-Store,3003.0,90308,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-01-26 15:50:00,5008,Card,In-Store,3003.0,90100,12:00-18:00,Jan,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
1,2024-03-30 08:23:00,5002,Card,Click-and-Collect,3005.0,90671,06:00-12:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-03-10 02:54:00,5004,Voucher,Click-and-Collect,3003.0,90808,00:00-06:00,Mar,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
3,2024-01-14 03:27:00,5006,Cash,In-Store,3004.0,90872,00:00-06:00,Jan,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
2,2024-03-10 10:58:00,5008,Cash,Click-and-Collect,3002.0,90911,06:00-12:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-03-27 02:40:00,5006,Mobile Wallet,In-Store,3004.0,90647,00:00-06:00,Mar,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
3,2024-03-10 13:31:00,5007,Mobile Wallet,Click-and-Collect,3005.0,90281,12:00-18:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
4,2024-01-14 02:22:00,5006,Voucher,In-Store,3001.0,90805,00:00-06:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
1,2024-03-14 09:13:00,5004,Voucher,In-Store,3001.0,90205,06:00-12:00,Mar,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-03-11 22:12:00,5006,Mobile Wallet,Click-and-Collect,3002.0,90196,18:00-24:00,Mar,02/03/2020,Grace,Rossi,grace.rossi@example.com,07/11/1962,M,1,True
2,2024-01-07 13:02:00,5009,Cash,In-Store,3001.0,90516,12:00-18:00,Jan,02/04/2021,Daniel,Patel,daniel.patel@outlook.com,20/12/1981,F,3,True
4,2024-03-28 20:57:00,5005,Cash,Click-and-Collect,3005.0,90972,18:00-24:00,Mar,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
3,2024-02-02 15:26:00,5006,Mobile Wallet,Click-and-Collect,3003.0,90910,12:00-18:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
4,2024-02-04 10:38:00,5005,Voucher,Click-and-Collect,3004.0,90769,06:00-12:00,Feb,30/11/2023,Leo,Taylor,leo.taylor@gmail.com,28/04/1974,Prefer not to say,2,False
4,2024-02-14 11:18:00,5010,Card,Click-and-Collect,3005.0,90234,06:00-12:00,Feb,08/07/2020,Maria,Khan,maria.khan@outlook.com,03/03/1969,Prefer not to say,1,False
2,2024-02-18 23:34:00,5008,Card,In-Store,3003.0,90050,18:00-24:00,Feb,11/02/2021,Ethan,Young,ethan.young@gmail.com,08/05/2010,Prefer not to say,1,False
