loyalty_member_id,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing
3575,10/02/2024,Lucas,Baker,lucas.baker@yahoo.com,23/11/2012,Other,1,FALSE
3576,15/01/2022,Ethan,Wright,ethan.wright@gmail.com,06/08/1995,M,3,TRUE
3577,22/11/2020,Chloe,Green,chloe.green@yahoo.com,12/01/2000,F,3,TRUE
3578,08/04/2024,Ava,Adams,ava.adams@gmail.com,19/08/1979,Prefer not to say,1,TRUE
3579,01/10/2023,Sofia,Adams,sofia.adams@yahoo.com,03/11/1963,F,3,FALSE
3580,21/08/2023,Isabella,King,isabella.king761@example.com,31/07/1963,Other,1,FALSE
3581,31/08/2023,Sofia,Scott,sofia.scott@yahoo.com,16/10/1993,Prefer not to say,2,TRUE
3582,11/04/2022,Ethan,Taylor,ethan.taylor3652@example.com,29/04/2006,Other,2,FALSE
3583,19/06/2022,Ava,Young,ava.young8223@gmail.com,19/06/1972,F,1,TRUE
3584,18/11/2020,Ethan,Taylor,ethan.taylor2462@yahoo.com,07/10/1976,Other,3,TRUE
3585,13/09/2022,Liam,Turner,liam.turner@outlook.com,02/03/1970,Prefer not to say,2,TRUE
3586,14/05/2021,Leo,Green,leo.green@example.com,05/01/1962,M,1,TRUE
3587,27/10/2020,Maria,Wright,maria.wright@gmail.com,05/05/2011,M,1,FALSE
3588,28/02/2023,Tom,Wright,tom.wright@example.com,08/10/2013,M,3,FALSE
3589,23/08/2022,Elena,Khan,elena.khan@example.com,31/05/2014,Prefer not to say,1,TRUE
3590,30/06/2023,Mia,Young,mia.young9547@yahoo.com,25/04/1976,Other,1,FALSE
3591,28/02/2022,Noah,Young,noah.young3766@gmail.com,06/12/1993,F,1,TRUE
3592,25/05/2023,Aisha,Wright,aisha.wright@example.com,01/06/1973,M,1,FALSE
3593,27/10/2022,Chloe,Young,chloe.young@gmail.com,04/09/2007,M,1,FALSE
3594,02/06/2022,Maria,Young,maria.young@gmail.com,31/03/2018,Prefer not to say,2,TRUE
3595,05/06/2024,Ethan,Turner,ethan.turner@yahoo.com,03/04/2003,Prefer not to say,2,TRUE
3596,17/04/2024,Mia,Lopez,mia.lopez@outlook.com,21/10/2002,F,1,FALSE
3597,12/01/2020,Chloe,Hill,chloe.hill4224@example.com,15/12/1976,M,3,TRUE
3598,24/02/2021,Ethan,Patel,ethan.patel@example.com,21/09/2018,Other,2,FALSE
3599,13/04/2023,Daniel,Lopez,daniel.lopez@example.com,15/06/2018,Other,2,FALSE
3600,26/03/2024,Leo,Adams,leo.adams@outlook.com,28/08/1995,F,2,FALSE
3601,20/09/2021,Tom,Adams,tom.adams@example.com,07/10/1982,Other,3,FALSE
3602,24/07/2020,Maria,Smith,maria.smith7318@yahoo.com,07/07/1974,F,3,FALSE
3603,26/07/2023,Emma,Hill,emma.hill2634@gmail.com,28/11/1994,M,1,TRUE
3604,22/06/2021,Ava,Young,ava.young1445@example.com,30/09/1965,F,2,TRUE
3605,11/06/2023,Chloe,Wilson,chloe.wilson@example.com,11/12/1995,Other,3,TRUE
3606,17/02/2021,Tom,King,tom.king@example.com,16/12/1960,Other,1,TRUE
3607,13/12/2020,Chloe,Wright,chloe.wright@yahoo.com,11/03/2015,M,2,TRUE
3608,15/05/2024,Sarah,Green,sarah.green@gmail.com,02/10/1984,Prefer not to say,2,FALSE
3609,18/02/2024,Isabella,Scott,isabella.scott8483@yahoo.com,18/05/1961,M,1,FALSE
3610,28/07/2024,Grace,Scott,grace.scott@outlook.com,05/03/1991,Other,1,TRUE
3611,24/12/2020,Noah,Baker,noah.baker@gmail.com,04/06/1983,Prefer not to say,3,TRUE
3612,02/07/2024,Grace,Rossi,grace.rossi5571@outlook.com,01/07/1970,Other,3,FALSE
3613,07/05/2024,Noah,Baker,noah.baker3986@example.com,22/06/1990,Prefer not to say,3,FALSE
3614,12/06/2021,Leo,Patel,leo.patel@example.com,06/06/1970,M,2,TRUE
3615,23/11/2022,Liam,Hall,liam.hall@example.com,05/09/1991,M,3,FALSE
3616,04/06/2020,Liam,Clark,liam.clark6537@gmail.com,06/09/1990,F,2,FALSE
3617,08/03/2024,Lucas,Khan,lucas.khan@outlook.com,25/05/1976,F,2,TRUE
3618,19/02/2021,Liam,Brown,liam.brown3388@outlook.com,24/07/1980,F,3,FALSE
3619,05/10/2022,Maria,Smith,maria.smith1286@gmail.com,09/07/2019,M,3,TRUE
3620,09/12/2024,Ava,Adams,ava.adams@outlook.com,03/03/2004,Other,2,TRUE
3621,19/09/2020,Ethan,Taylor,ethan.taylor3639@example.com,26/09/2011,M,3,FALSE
3622,12/12/2021,Ava,Hill,ava.hill@gmail.com,29/01/2005,Prefer not to say,3,TRUE
3623,25/01/2020,Noah,Smith,noah.smith5172@example.com,02/10/1960,F,2,TRUE
3624,22/06/2021,Emma,Adams,emma.adams3067@outlook.com,19/03/2009,F,2,FALSE
3625,18/10/2022,Chloe,Hall,chloe.hall@outlook.com,01/07/1976,Prefer not to say,1,FALSE
3626,12/07/2022,Lucas,Adams,lucas.adams@example.com,31/01/1985,F,3,TRUE
3627,11/02/2023,Leo,Brown,leo.brown4423@gmail.com,25/02/1981,Prefer not to say,2,TRUE
3628,27/12/2020,Maria,Lopez,maria.lopez@example.com,15/11/1960,Prefer not to say,2,TRUE
3629,06/09/2021,Ethan,Hill,ethan.hill@outlook.com,28/08/2003,Other,3,TRUE
3630,17/03/2021,Isabella,Smith,isabella.smith@yahoo.com,21/05/1965,Other,2,TRUE
3631,21/02/2023,Noah,Hall,noah.hall5915@outlook.com,28/04/1992,Other,2,TRUE
3632,11/02/2021,Mia,Smith,mia.smith@outlook.com,30/04/2014,F,2,FALSE
3633,26/12/2024,Emma,Wright,emma.wright@example.com,05/02/2000,M,2,FALSE
3634,12/07/2024,Noah,Lopez,noah.lopez@yahoo.com,20/06/2017,Other,2,FALSE
3635,12/04/2021,Elena,Rossi,elena.rossi@yahoo.com,29/10/1990,Other,2,FALSE
3636,22/12/2024,Sofia,Young,sofia.young@example.com,02/05/1984,Prefer not to say,2,FALSE
3637,13/09/2020,Mia,Green,mia.green@yahoo.com,26/01/1962,F,3,FALSE
3638,29/07/2020,Elena,Khan,elena.khan@yahoo.com,15/08/1995,M,1,FALSE
3639,09/12/2022,Grace,Wilson,grace.wilson@gmail.com,14/08/1995,M,1,FALSE
3640,18/12/2024,Chloe,Lopez,chloe.lopez@gmail.com,30/09/2018,Prefer not to say,2,TRUE
3641,15/09/2020,Liam,Clark,liam.clark@example.com,15/03/2016,F,3,TRUE
3642,04/11/2024,Sarah,Wilson,sarah.wilson@outlook.com,05/03/1989,Prefer not to say,2,FALSE
3643,25/04/2023,Grace,Evans,grace.evans8836@yahoo.com,19/11/1975,Prefer not to say,3,FALSE
3644,10/01/2023,Ethan,Hill,ethan.hill5689@outlook.com,18/03/2003,F,1,FALSE
3645,14/11/2020,Oliver,Adams,oliver.adams@example.com,23/04/1983,Other,1,TRUE
3646,18/08/2022,Ethan,Lopez,ethan.lopez@outlook.com,22/09/1985,M,3,FALSE
3647,22/06/2024,Ava,Clark,ava.clark@gmail.com,13/08/1998,Other,3,TRUE
3648,23/04/2022,Sarah,Hill,sarah.hill@outlook.com,01/12/1976,Prefer not to say,2,TRUE
3649,22/06/2021,Tom,Baker,tom.baker@example.com,16/10/1979,M,2,TRUE
3650,21/08/2023,Ethan,Young,ethan.young@outlook.com,16/07/1985,Other,2,TRUE
3651,14/08/2020,Elena,Green,elena.green@yahoo.com,24/12/1985,Prefer not to say,3,FALSE
3652,09/02/2020,Sofia,Young,sofia.young3077@example.com,06/10/1988,F,1,TRUE
3653,13/09/2020,Tom,Smith,tom.smith@outlook.com,24/02/1984,Prefer not to say,3,TRUE
3654,07/10/2022,Liam,Rossi,liam.rossi@yahoo.com,27/04/1961,F,2,FALSE
3655,28/11/2023,Oliver,King,oliver.king@outlook.com,07/08/2001,M,2,TRUE
3656,26/05/2020,Maria,Wilson,maria.wilson@outlook.com,16/03/1995,Prefer not to say,1,TRUE
3657,22/04/2024,Sofia,Baker,sofia.baker@gmail.com,10/12/1970,F,2,FALSE
3658,03/12/2022,Liam,Wilson,liam.wilson7551@yahoo.com,05/06/1968,F,2,FALSE
3659,02/12/2022,Oliver,Hall,oliver.hall692@yahoo.com,21/04/2009,M,2,FALSE
3660,03/11/2024,Oliver,Khan,oliver.khan@outlook.com,02/09/1964,F,1,TRUE
3661,14/06/2024,Mia,Hall,mia.hall@gmail.com,06/01/1975,Other,3,TRUE
3662,05/04/2023,Isabella,Brown,isabella.brown@gmail.com,08/10/1963,Prefer not to say,3,TRUE
3663,20/10/2022,Lucas,Rossi,lucas.rossi@yahoo.com,23/02/1974,M,3,FALSE
3664,11/11/2020,James,Wilson,james.wilson@outlook.com,29/10/2017,M,1,FALSE
3665,10/02/2024,Liam,Hall,liam.hall@outlook.com,11/05/1999,F,1,FALSE
3666,20/09/2022,Lucas,Lopez,lucas.lopez@outlook.com,17/07/1963,Prefer not to say,3,FALSE
3667,18/01/2023,Grace,King,grace.king9285@yahoo.com,28/09/1976,Other,2,FALSE
3668,23/12/2022,Sofia,Young,sofia.young@yahoo.com,06/03/1966,F,2,FALSE
3669,02/01/2020,Sofia,Hill,sofia.hill@outlook.com,26/09/2000,Prefer not to say,3,TRUE
3670,04/05/2021,Sarah,Young,sarah.young@outlook.com,22/08/2015,Other,3,TRUE
3671,31/10/2023,Grace,Baker,grace.baker@yahoo.com,06/01/2007,Prefer not to say,3,TRUE
3672,21/10/2021,Chloe,Clark,chloe.clark6715@outlook.com,01/07/2017,M,1,TRUE
3673,07/08/2020,James,Lopez,james.lopez513@yahoo.com,16/02/1978,Prefer not to say,1,TRUE
3674,30/09/2022,James,Scott,james.scott@example.com,09/01/2019,Other,1,FALSE
3675,04/09/2023,Liam,Young,liam.young215@gmail.com,22/09/1978,Prefer not to say,1,FALSE
3676,13/08/2024,James,Adams,james.adams6047@example.com,25/03/1965,Other,3,TRUE
3677,29/11/2022,Elena,Clark,elena.clark@gmail.com,15/05/1979,M,1,TRUE
3678,07/09/2023,Grace,Baker,grace.baker3165@yahoo.com,17/03/2007,F,3,TRUE
3679,26/03/2023,Grace,Hill,grace.hill1729@example.com,17/04/2017,Other,3,FALSE
3680,31/01/2023,Mia,Smith,mia.smith@yahoo.com,08/03/1976,Prefer not to say,3,FALSE
3681,07/10/2021,Tom,Hill,tom.hill@example.com,10/08/1991,Other,2,FALSE
3682,22/01/2023,Mia,Hall,mia.hall@yahoo.com,10/07/2010,F,2,FALSE
3683,27/01/2024,Lucas,Evans,lucas.evans6506@example.com,07/01/1960,M,2,TRUE
3684,30/03/2021,Ethan,Lopez,ethan.lopez108@outlook.com,11/12/1986,F,2,TRUE
3685,18/03/2020,Sofia,Hill,sofia.hill@yahoo.com,16/06/1968,Prefer not to say,2,TRUE
3686,26/05/2021,Maria,Taylor,maria.taylor@outlook.com,24/03/2012,F,2,FALSE
3687,21/03/2021,Elena,Scott,elena.scott@example.com,20/01/2011,M,3,FALSE
3688,05/08/2024,Ava,Green,ava.green@example.com,11/09/2011,M,3,FALSE
3689,27/04/2024,James,Scott,james.scott1286@example.com,06/01/1965,Other,2,FALSE
3690,22/07/2023,Mia,Smith,mia.smith9869@yahoo.com,09/01/1961,Prefer not to say,1,FALSE
3691,02/03/2023,Ethan,Wilson,ethan.wilson@outlook.com,09/06/2008,F,2,TRUE
3692,21/03/2024,Maria,Wilson,maria.wilson@example.com,23/12/1999,M,1,FALSE
3693,19/11/2021,Oliver,Baker,oliver.baker@yahoo.com,10/11/1971,M,2,TRUE
3694,24/10/2022,Grace,Baker,grace.baker1394@outlook.com,02/10/1995,Prefer not to say,3,TRUE
3695,20/03/2022,Maria,King,maria.king@yahoo.com,08/10/2003,F,3,TRUE
3696,24/10/2021,Liam,Rossi,liam.rossi@outlook.com,01/08/1998,M,1,FALSE
3697,18/10/2021,Mia,Adams,mia.adams@outlook.com,01/02/1977,Other,3,TRUE
3698,09/08/2024,Oliver,Green,oliver.green@outlook.com,14/04/2015,Prefer not to say,3,TRUE
3699,15/11/2020,Noah,Wilson,noah.wilson3272@yahoo.com,15/07/1993,M,1,TRUE
3700,04/12/2021,Liam,Young,liam.young4714@yahoo.com,26/03/1961,M,2,FALSE
3701,09/03/2021,Ava,Patel,ava.patel3425@outlook.com,07/04/2008,F,3,FALSE
3702,08/04/2023,Grace,King,grace.king302@yahoo.com,14/10/1993,M,2,TRUE
3703,10/08/2022,James,Clark,james.clark4445@yahoo.com,05/10/1964,M,1,FALSE
3704,22/08/2021,Sofia,Adams,sofia.adams@gmail.com,17/09/1961,Prefer not to say,1,FALSE
3705,24/12/2022,Ethan,Smith,ethan.smith7941@outlook.com,26/07/2013,M,1,TRUE
3706,20/12/2022,Ethan,Evans,ethan.evans652@gmail.com,12/03/1982,Other,2,FALSE
3707,02/11/2023,Isabella,Green,isabella.green@gmail.com,10/02/1991,Other,2,FALSE
3708,11/06/2021,Liam,Wright,liam.wright1016@outlook.com,21/02/2016,Prefer not to say,1,FALSE
3709,07/09/2023,Liam,Lopez,liam.lopez@outlook.com,30/03/1995,F,1,FALSE
3710,07/05/2021,Ethan,Young,ethan.young@yahoo.com,10/06/1997,F,2,FALSE
3711,26/09/2020,Chloe,Hall,chloe.hall@example.com,23/08/2008,F,3,TRUE
3712,24/09/2021,Leo,Hill,leo.hill@yahoo.com,22/05/1972,F,2,TRUE
3713,27/12/2022,Leo,Green,leo.green1112@outlook.com,31/12/2009,M,1,FALSE
3714,22/04/2022,Maria,Patel,maria.patel@outlook.com,22/02/1997,Other,2,FALSE
3715,13/01/2021,Maria,Khan,maria.khan@gmail.com,20/10/1971,M,3,FALSE
3716,17/04/2021,Chloe,Scott,chloe.scott9771@yahoo.com,30/10/1980,M,2,TRUE
3717,04/02/2022,Ava,Lopez,ava.lopez@example.com,11/04/2018,F,2,FALSE
3718,07/03/2020,Ava,Lopez,ava.lopez3167@yahoo.com,19/04/1980,Prefer not to say,1,FALSE
3719,15/05/2020,Mia,Brown,mia.brown@yahoo.com,09/05/1978,F,2,FALSE
3720,09/04/2022,Emma,Evans,emma.evans@yahoo.com,11/05/1998,M,3,FALSE
3721,11/08/2020,Emma,Baker,emma.baker@gmail.com,16/09/2006,Prefer not to say,2,TRUE
3722,16/02/2023,Liam,Wright,liam.wright@example.com,10/07/1963,Prefer not to say,3,TRUE
3723,16/12/2024,Aisha,Clark,aisha.clark@example.com,16/09/1995,Other,2,FALSE
3724,21/04/2020,Tom,Turner,tom.turner@outlook.com,03/01/2015,F,2,FALSE
3725,13/05/2024,Elena,Wright,elena.wright@gmail.com,16/02/1976,F,2,FALSE
3726,18/07/2022,Emma,Evans,emma.evans@gmail.com,18/01/1976,F,2,TRUE
3727,05/07/2020,Sofia,Hall,sofia.hall@yahoo.com,31/01/1971,M,3,FALSE
3728,07/06/2023,Lucas,Rossi,lucas.rossi@example.com,26/11/2005,F,2,FALSE
3729,19/11/2024,James,Green,james.green@outlook.com,25/09/2010,F,1,TRUE
3730,04/02/2024,Tom,Wilson,tom.wilson5048@example.com,08/10/1987,Prefer not to say,2,TRUE
3731,29/06/2023,Daniel,Lopez,daniel.lopez@yahoo.com,25/04/1960,Other,1,FALSE
3732,12/12/2024,Ava,King,ava.king@gmail.com,18/07/2014,Prefer not to say,1,TRUE
3733,23/06/2022,Leo,King,leo.king@example.com,17/10/1996,M,3,TRUE
3734,11/07/2023,Liam,Hill,liam.hill@outlook.com,08/08/2015,F,1,TRUE
3735,14/10/2024,Maria,Wilson,maria.wilson602@outlook.com,15/01/1973,M,3,FALSE
3736,03/05/2022,Emma,Rossi,emma.rossi@gmail.com,08/10/1969,F,1,FALSE
3737,07/01/2022,Chloe,Young,chloe.young7461@yahoo.com,10/12/2011,M,1,FALSE
3738,02/04/2024,Emma,Adams,emma.adams@example.com,26/01/1966,Prefer not to say,3,TRUE
3739,05/11/2021,Oliver,King,oliver.king2000@yahoo.com,14/08/1984,Prefer not to say,3,TRUE
3740,16/03/2023,Aisha,Young,aisha.young@gmail.com,21/10/1969,M,2,FALSE
3741,12/12/2022,Mia,Young,mia.young@outlook.com,18/04/1983,Other,1,FALSE
3742,21/04/2021,Ethan,King,ethan.king2948@example.com,03/09/2014,Other,1,TRUE
3743,19/06/2024,Daniel,Patel,daniel.patel@example.com,11/02/2016,M,3,TRUE
3744,14/11/2021,Chloe,Turner,chloe.turner@example.com,30/01/1964,Other,3,TRUE
3745,06/06/2024,Sarah,Khan,sarah.khan@outlook.com,28/10/1982,M,2,FALSE
3746,05/11/2023,Ethan,Hill,ethan.hill101@outlook.com,19/03/1970,Other,2,FALSE
3747,07/11/2021,Leo,Young,leo.young2878@gmail.com,28/05/1977,Other,3,FALSE
3748,14/11/2020,Ava,Wilson,ava.wilson@yahoo.com,13/03/2003,Prefer not to say,3,FALSE
3749,05/09/2021,Noah,Turner,noah.turner@gmail.com,30/09/2006,Other,3,TRUE
3750,15/05/2020,Aisha,Scott,aisha.scott@outlook.com,21/09/1991,F,2,TRUE
3751,25/05/2023,Emma,Baker,emma.baker@yahoo.com,23/03/2011,Prefer not to say,1,TRUE
3752,27/04/2022,Oliver,Hall,oliver.hall@gmail.com,10/05/1984,M,2,TRUE
3753,11/09/2021,Lucas,Evans,lucas.evans3542@outlook.com,09/02/2007,F,1,FALSE
3754,02/11/2022,James,Khan,james.khan@gmail.com,24/10/1999,M,2,TRUE
3755,07/05/2024,Aisha,Hall,aisha.hall8580@example.com,04/11/1987,Other,1,TRUE
3756,29/07/2022,Ethan,Lopez,ethan.lopez@yahoo.com,12/04/1963,Prefer not to say,3,TRUE
3757,20/11/2024,Sarah,Clark,sarah.clark@gmail.com,25/04/2013,M,2,FALSE
3758,28/03/2023,James,Smith,james.smith@outlook.com,06/01/1962,Other,3,TRUE
3759,20/07/2021,Emma,Khan,emma.khan@yahoo.com,16/09/1985,Other,2,TRUE
3760,01/02/2020,Sofia,Lopez,sofia.lopez4484@yahoo.com,08/04/1970,M,1,FALSE
3761,13/12/2023,Grace,Hall,grace.hall@outlook.com,12/09/1972,Other,3,TRUE
3762,27/06/2022,Tom,Rossi,tom.rossi5550@outlook.com,30/06/2008,M,1,TRUE
3763,20/04/2020,Ava,Wilson,ava.wilson@gmail.com,31/05/1994,M,2,FALSE
3764,11/11/2021,Tom,Young,tom.young5827@example.com,12/01/1988,F,3,TRUE
3765,22/07/2024,Noah,Scott,noah.scott@yahoo.com,02/05/1968,Prefer not to say,1,FALSE
3766,21/10/2020,Oliver,Evans,oliver.evans3797@example.com,29/01/1980,Other,2,FALSE
3767,02/03/2020,Tom,Hall,tom.hall7427@outlook.com,26/09/2003,M,2,TRUE
3768,01/08/2021,Lucas,King,lucas.king@example.com,28/04/1975,Other,3,TRUE
3769,12/02/2023,Ethan,Smith,ethan.smith1753@example.com,27/03/1989,M,2,FALSE
3770,25/06/2023,Isabella,Scott,isabella.scott@example.com,27/05/1981,F,3,TRUE
3771,02/03/2021,Ava,Baker,ava.baker@gmail.com,26/07/1990,Prefer not to say,2,FALSE
3772,09/09/2024,Grace,Brown,grace.brown1277@yahoo.com,07/07/2011,Prefer not to say,1,FALSE
3773,22/09/2021,Emma,Hill,emma.hill7295@gmail.com,21/10/1975,Prefer not to say,1,TRUE
3774,13/08/2023,Chloe,Baker,chloe.baker@outlook.com,06/05/2004,M,1,TRUE
3775,15/09/2023,Maria,Scott,maria.scott@gmail.com,28/02/1973,F,2,FALSE
3776,25/02/2021,Isabella,Young,isabella.young@example.com,21/07/1977,Other,2,FALSE
3777,17/01/2020,Mia,Adams,mia.adams@gmail.com,11/04/2012,Prefer not to say,1,FALSE
3778,11/12/2023,James,Adams,james.adams@gmail.com,28/01/1960,Other,1,FALSE
3779,18/03/2022,Sarah,Brown,sarah.brown@example.com,11/12/2012,Other,3,FALSE
3780,08/03/2021,Isabella,Baker,isabella.baker@example.com,26/11/2008,F,2,TRUE
3781,16/09/2024,Aisha,Hill,aisha.hill@example.com,27/04/1992,Prefer not to say,1,FALSE
3782,20/08/2023,Maria,Lopez,maria.lopez@gmail.com,08/06/1966,M,1,FALSE
3783,08/07/2024,Mia,Lopez,mia.lopez2249@gmail.com,14/08/2017,Prefer not to say,2,FALSE
3784,04/02/2023,Chloe,Green,chloe.green8347@example.com,18/01/1998,Prefer not to say,2,FALSE
3785,16/01/2020,Liam,Green,liam.green@example.com,28/03/2014,Prefer not to say,3,TRUE
3786,21/01/2022,Ethan,Taylor,ethan.taylor8949@example.com,15/09/2011,M,1,FALSE
3787,17/10/2020,Lucas,Smith,lucas.smith@example.com,08/03/1967,Other,2,TRUE
3788,15/07/2023,Ethan,Young,ethan.young4018@gmail.com,21/05/2002,M,3,FALSE
3789,18/08/2022,Chloe,Wilson,chloe.wilson8766@outlook.com,19/12/1960,Prefer not to say,3,FALSE
3790,22/06/2024,Leo,Hall,leo.hall@example.com,30/08/1991,Other,2,TRUE
3791,17/06/2021,James,Young,james.young@outlook.com,28/07/2010,M,3,FALSE
3792,20/08/2021,Leo,Green,leo.green@gmail.com,18/11/2018,M,2,FALSE
3793,28/09/2020,Elena,Lopez,elena.lopez4553@gmail.com,12/08/1982,Other,2,FALSE
3794,22/02/2024,Sarah,Smith,sarah.smith@yahoo.com,02/02/2013,F,3,FALSE
3795,05/01/2021,Lucas,Green,lucas.green3870@outlook.com,03/07/2003,M,2,TRUE
3796,26/04/2024,Maria,Young,maria.young8126@yahoo.com,17/01/1997,Prefer not to say,1,FALSE
3797,08/08/2023,Tom,Khan,tom.khan@outlook.com,15/11/1964,Other,1,TRUE
3798,02/09/2022,Tom,Evans,tom.evans7803@example.com,14/01/1987,F,2,FALSE
3799,17/11/2024,Ava,Taylor,ava.taylor@yahoo.com,03/08/2007,Prefer not to say,1,FALSE
3800,30/10/2023,Noah,Baker,noah.baker@outlook.com,28/07/2007,M,1,FALSE
3801,30/06/2021,Mia,Young,mia.young5489@outlook.com,02/04/1984,M,2,FALSE
3802,22/11/2021,Noah,Brown,noah.brown@yahoo.com,24/08/2006,F,2,TRUE
3803,11/12/2022,Sarah,Rossi,sarah.rossi6738@gmail.com,06/10/1968,M,3,FALSE
3804,30/01/2021,Lucas,Brown,lucas.brown@outlook.com,07/08/1982,M,1,TRUE
3805,30/07/2023,James,Young,james.young@yahoo.com,09/10/2013,M,3,TRUE
3806,13/04/2024,Elena,Young,elena.young6160@yahoo.com,20/11/2018,F,1,TRUE
3807,04/06/2020,Sofia,Clark,sofia.clark@example.com,03/04/2019,Prefer not to say,2,FALSE
3808,21/07/2021,Emma,Taylor,emma.taylor@yahoo.com,21/08/1966,M,2,FALSE
3809,30/12/2020,Emma,Wilson,emma.wilson@outlook.com,29/09/1983,Prefer not to say,1,FALSE
3810,14/08/2023,Aisha,Young,aisha.young@example.com,04/01/1976,Prefer not to say,1,TRUE
3811,10/08/2023,Grace,Turner,grace.turner@yahoo.com,30/01/2015,M,2,FALSE
3812,16/03/2023,Daniel,Wilson,daniel.wilson@gmail.com,26/04/1966,Other,2,TRUE
3813,23/09/2023,Ava,Lopez,ava.lopez@gmail.com,24/05/1963,Prefer not to say,2,TRUE
3814,06/09/2022,Emma,Baker,emma.baker8445@gmail.com,08/01/2004,Prefer not to say,2,TRUE
3815,12/11/2023,Grace,Brown,grace.brown@gmail.com,27/06/1994,Prefer not to say,1,FALSE
3816,18/08/2023,Emma,Clark,emma.clark905@example.com,21/09/2016,M,2,FALSE
3817,09/02/2023,Elena,Evans,elena.evans3328@outlook.com,05/11/1975,M,2,TRUE
3818,11/11/2023,Oliver,Baker,oliver.baker@gmail.com,29/07/2016,Other,2,TRUE
3819,30/01/2021,Noah,Khan,noah.khan@yahoo.com,15/03/1963,M,3,TRUE
3820,22/09/2021,Ava,Baker,ava.baker8857@gmail.com,21/09/2017,Prefer not to say,3,FALSE
3821,01/06/2024,Sarah,Wilson,sarah.wilson919@outlook.com,19/04/1990,M,2,TRUE
3822,26/02/2024,Aisha,Wright,aisha.wright8792@example.com,12/05/1973,F,1,TRUE
3823,20/06/2023,Maria,King,maria.king@gmail.com,10/04/2002,M,1,TRUE
3824,23/07/2022,Sarah,Green,sarah.green5036@gmail.com,23/09/1968,F,3,TRUE
3825,24/06/2024,Daniel,Smith,daniel.smith@example.com,18/05/2013,F,1,TRUE
3826,04/09/2020,Mia,Hall,mia.hall@example.com,01/02/1989,F,2,TRUE
3827,04/09/2020,James,Scott,james.scott5497@yahoo.com,02/09/1965,Other,1,FALSE
3828,13/05/2021,Tom,Adams,tom.adams@yahoo.com,10/05/1999,M,1,TRUE
3829,06/12/2024,Chloe,Baker,chloe.baker@yahoo.com,27/05/1961,Prefer not to say,1,TRUE
3830,02/05/2022,Sarah,Green,sarah.green9728@gmail.com,15/06/1985,Prefer not to say,3,TRUE
3831,23/04/2022,Aisha,Lopez,aisha.lopez8571@outlook.com,29/05/2000,F,1,TRUE
3832,19/08/2024,Chloe,Green,chloe.green1443@example.com,07/04/2016,Other,2,FALSE
3833,28/08/2020,Sarah,Hill,sarah.hill@yahoo.com,20/03/1977,M,3,FALSE
3834,26/04/2024,Grace,Wright,grace.wright@yahoo.com,24/08/2001,F,2,TRUE
3835,27/12/2020,Aisha,Smith,aisha.smith7773@yahoo.com,19/08/2004,F,3,TRUE
3836,09/06/2022,James,Adams,james.adams@outlook.com,20/10/1978,Other,2,FALSE
3837,26/12/2020,James,Smith,james.smith@gmail.com,17/03/2008,F,1,FALSE
3838,17/01/2024,Ethan,Smith,ethan.smith@gmail.com,09/02/1981,Prefer not to say,3,FALSE
3839,14/05/2024,Mia,Khan,mia.khan@outlook.com,21/08/1980,M,2,TRUE
3840,08/02/2022,Daniel,Brown,daniel.brown@example.com,09/12/1977,F,1,FALSE
3841,23/10/2020,Leo,King,leo.king@gmail.com,07/02/1999,F,3,FALSE
3842,26/07/2022,Tom,Baker,tom.baker@outlook.com,27/03/1972,F,3,FALSE
3843,18/11/2023,Sofia,Khan,sofia.khan2085@outlook.com,17/11/1962,M,2,TRUE
3844,16/12/2020,Daniel,Evans,daniel.evans@example.com,09/07/1997,Other,1,FALSE
3845,17/10/2024,Chloe,Green,chloe.green9472@yahoo.com,03/08/2009,F,1,FALSE
3846,10/09/2024,Ethan,King,ethan.king9693@yahoo.com,24/06/2002,Prefer not to say,2,TRUE
3847,01/04/2023,Mia,Brown,mia.brown5363@yahoo.com,16/12/1998,F,3,TRUE
3848,21/08/2022,Leo,Patel,leo.patel725@example.com,05/08/1963,M,2,FALSE
3849,07/05/2021,Ava,Smith,ava.smith@example.com,07/06/2004,M,3,TRUE
3850,04/05/2021,Mia,Khan,mia.khan5873@yahoo.com,15/07/1986,M,1,FALSE
3851,19/02/2020,Oliver,Green,oliver.green9346@example.com,12/05/2012,Prefer not to say,2,TRUE
3852,08/08/2022,Isabella,Green,isabella.green@outlook.com,26/03/2016,M,3,TRUE
3853,22/05/2022,Isabella,Hall,isabella.hall@gmail.com,10/08/1986,Other,3,TRUE
3854,20/11/2022,Elena,Young,elena.young@outlook.com,01/12/1964,Other,1,TRUE
3855,20/01/2022,Isabella,Adams,isabella.adams670@example.com,18/10/1992,F,3,TRUE
3856,03/05/2021,Grace,Khan,grace.khan@yahoo.com,17/01/1990,M,3,FALSE
3857,23/12/2021,Leo,Khan,leo.khan@yahoo.com,30/09/1988,Other,3,FALSE
3858,15/07/2022,Sofia,Wilson,sofia.wilson6109@gmail.com,21/12/1990,Prefer not to say,3,TRUE
3859,23/01/2022,Ava,Hill,ava.hill7406@outlook.com,16/09/2015,M,1,FALSE
3860,13/08/2021,Elena,Rossi,elena.rossi@example.com,16/01/1976,M,1,TRUE
